engine_id,cycle,op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21
195,129,34.9988,0.8419,100.0,449.44,555.39,1364.31,1123.33,5.48,8.0,194.73,2223.11,8353.72,1.02,41.85,182.94,2388.22,8072.13,9.285,0.02,334,2223,100.0,14.92,8.9484
195,130,0.0024,0.0018,100.0,518.67,642.19,1586.83,1405.47,14.62,21.61,553.95,2388.04,9057.12,1.3,47.14,521.81,2387.98,8145.79,8.3938,0.03,392,2388,100.0,38.98,23.2993
195,131,24.9994,0.6216,60.0,462.54,536.8,1258.93,1041.82,7.05,9.03,175.67,1915.4,8012.84,0.94,36.7,164.32,2028.31,7881.79,10.8799,0.02,307,1915,84.93,14.28,8.5809
195,132,35.0051,0.84,100.0,449.44,555.15,1367.86,1123.56,5.48,8.0,194.57,2223.03,8357.61,1.02,41.75,183.28,2388.15,8074.98,9.2656,0.02,333,2223,100.0,14.87,8.8567
195,133,35.0066,0.8403,100.0,449.44,555.41,1359.91,1121.39,5.48,8.0,194.77,2223.11,8357.61,1.02,41.85,183.28,2388.24,8079.53,9.3073,0.02,333,2223,100.0,14.91,9.0313
195,134,25.0052,0.6218,60.0,462.54,536.55,1258.34,1041.05,7.05,9.02,175.93,1915.45,8024.4,0.94,36.6,164.8,2028.35,7884.45,10.8938,0.02,306,1915,84.93,14.28,8.5888
195,135,19.9993,0.7006,100.0,491.19,606.66,1484.63,1241.86,9.35,13.65,334.67,2323.95,8729.54,1.08,44.19,314.97,2388.08,8066.08,9.19,0.02,362,2324,100.0,24.69,14.7157
195,136,0.0001,0.0,100.0,518.67,642.2,1585.15,1401.37,14.62,21.61,554.24,2388.0,9056.28,1.3,47.19,522.35,2387.98,8149.0,8.4286,0.03,392,2388,100.0,39.1,23.4076
195,137,42.004,0.84,100.0,445.0,549.45,1350.04,1122.49,3.91,5.72,138.44,2212.07,8321.18,1.02,41.98,130.73,2388.17,8085.29,9.3456,0.02,331,2212,100.0,10.63,6.415
195,138,20.001,0.7,100.0,491.19,607.19,1481.3,1248.18,9.35,13.65,335.13,2324.0,8732.93,1.08,44.3,315.43,2388.03,8071.29,9.2057,0.02,365,2324,100.0,24.5,14.6767
195,139,10.0012,0.2514,100.0,489.05,604.8,1498.63,1300.01,10.52,15.49,394.72,2318.86,8793.22,1.26,45.03,372.13,2388.04,8139.16,8.6442,0.03,369,2319,100.0,28.68,17.247
195,140,10.0035,0.25,100.0,489.05,604.87,1494.89,1293.23,10.52,15.49,395.29,2318.89,8794.33,1.26,45.17,371.92,2388.07,8145.71,8.6254,0.03,369,2319,100.0,28.63,17.1883
195,141,35.0017,0.84,100.0,449.44,555.65,1368.53,1122.33,5.48,8.0,194.96,2223.12,8360.32,1.02,41.79,183.19,2388.18,8072.33,9.2872,0.02,333,2223,100.0,14.72,8.7999
195,142,0.0015,0.0,100.0,518.67,642.48,1588.32,1400.42,14.62,21.61,554.42,2387.98,9060.52,1.3,47.26,522.51,2387.97,8146.29,8.3916,0.03,392,2388,100.0,38.86,23.3719
195,143,0.0022,0.0001,100.0,518.67,642.22,1584.9,1396.04,14.62,21.61,554.07,2388.02,9061.35,1.3,47.11,521.72,2387.96,8148.6,8.3957,0.03,393,2388,100.0,39.06,23.3705
195,144,10.0034,0.2511,100.0,489.05,604.6,1499.11,1302.21,10.52,15.49,394.98,2318.87,8782.83,1.26,45.06,371.64,2388.1,8142.74,8.6225,0.03,369,2319,100.0,28.65,17.1293
195,145,41.9996,0.84,100.0,445.0,548.81,1355.75,1124.42,3.91,5.72,138.53,2212.15,8328.09,1.02,42.15,130.54,2388.25,8093.87,9.3097,0.02,330,2212,100.0,10.73,6.3136
195,146,10.0058,0.2519,100.0,489.05,604.33,1503.91,1305.66,10.52,15.49,395.34,2318.87,8788.84,1.26,45.04,372.02,2388.01,8138.82,8.5978,0.03,368,2319,100.0,28.74,17.1797
195,147,20.0028,0.701,100.0,491.19,607.47,1482.69,1248.47,9.35,13.65,334.56,2323.94,8729.65,1.08,44.19,315.59,2388.07,8069.5,9.203,0.02,365,2324,100.0,24.51,14.7605
195,148,41.9988,0.8413,100.0,445.0,549.39,1345.48,1126.38,3.91,5.71,138.4,2212.08,8327.43,1.02,41.98,130.75,2388.21,8093.31,9.3282,0.02,329,2212,100.0,10.6,6.4052
195,149,10.003,0.2503,100.0,489.05,604.01,1488.38,1296.98,10.52,15.49,394.98,2318.85,8798.16,1.26,45.28,372.02,2388.06,8142.63,8.5994,0.03,369,2319,100.0,28.63,17.2777
195,150,42.0014,0.8418,100.0,445.0,549.45,1344.03,1123.1,3.91,5.72,139.31,2212.08,8326.46,1.02,41.74,131.14,2388.18,8090.94,9.3263,0.02,329,2212,100.0,10.62,6.3673
195,151,42.0064,0.84,100.0,445.0,549.62,1355.47,1122.68,3.91,5.72,139.23,2212.11,8340.06,1.02,41.73,130.54,2388.23,8094.97,9.3176,0.02,331,2212,100.0,10.52,6.3251
195,152,10.0005,0.2517,100.0,489.05,604.38,1496.75,1304.25,10.52,15.49,394.44,2318.82,8782.05,1.26,45.39,371.79,2388.01,8143.22,8.6321,0.03,367,2319,100.0,28.68,17.2346
195,153,0.0029,0.0,100.0,518.67,642.6,1585.8,1404.33,14.62,21.61,554.87,2388.01,9061.98,1.3,47.38,522.15,2388.02,8142.47,8.4049,0.03,392,2388,100.0,38.89,23.2848
195,154,19.9992,0.7003,100.0,491.19,607.26,1484.55,1248.52,9.35,13.66,335.0,2323.94,8726.57,1.08,44.11,314.99,2388.1,8070.89,9.1914,0.02,364,2324,100.0,24.63,14.6904
195,155,42.0006,0.84,100.0,445.0,549.25,1354.11,1119.39,3.91,5.71,138.77,2212.16,8330.27,1.02,41.78,131.1,2388.23,8093.97,9.3375,0.02,329,2212,100.0,10.76,6.3326
195,156,42.0036,0.84,100.0,445.0,549.81,1356.05,1114.53,3.91,5.72,138.86,2212.1,8334.48,1.02,42.07,130.5,2388.16,8094.17,9.3383,0.02,330,2212,100.0,10.63,6.4517
195,157,35.0035,0.8412,100.0,449.44,555.1,1367.41,1134.11,5.48,8.0,195.06,2223.15,8364.01,1.02,41.91,183.18,2388.26,8072.5,9.345,0.02,334,2223,100.0,14.91,9.0212
195,158,0.003,0.0012,100.0,518.67,642.4,1594.2,1400.06,14.62,21.61,553.45,2388.0,9072.08,1.3,47.26,522.1,2388.1,8152.65,8.4198,0.03,391,2388,100.0,38.92,23.4215
195,159,0.0019,0.001,100.0,518.67,642.77,1586.64,1400.0,14.62,21.61,553.76,2388.01,9071.36,1.3,47.4,521.64,2388.0,8145.68,8.403,0.03,392,2388,100.0,39.01,23.3799
195,160,42.0067,0.8417,100.0,445.0,549.24,1344.01,1126.14,3.91,5.72,138.77,2212.08,8335.08,1.02,42.04,130.84,2388.17,8096.47,9.3518,0.02,330,2212,100.0,10.81,6.3469
195,161,25.0068,0.6218,60.0,462.54,537.12,1257.18,1039.4,7.05,9.02,175.62,1915.53,8019.96,0.94,36.87,164.29,2028.42,7878.42,10.9044,0.02,307,1915,84.93,14.26,8.5189
195,162,42.0067,0.84,100.0,445.0,549.59,1349.5,1118.16,3.91,5.71,138.83,2212.16,8328.82,1.02,41.87,130.92,2388.26,8098.32,9.3414,0.02,329,2212,100.0,10.65,6.3769
195,163,25.0031,0.62,60.0,462.54,536.57,1259.78,1042.88,7.05,9.03,175.49,1915.51,8019.1,0.94,36.61,164.65,2028.44,7881.79,10.894,0.02,307,1915,84.93,14.37,8.6139
195,164,35.0025,0.8417,100.0,449.44,555.88,1378.11,1123.19,5.48,8.0,194.2,2223.13,8363.1,1.02,41.84,182.84,2388.28,8073.56,9.309,0.02,334,2223,100.0,14.98,8.8824
195,165,42.0069,0.8408,100.0,445.0,548.72,1337.87,1116.96,3.91,5.72,138.85,2212.14,8331.37,1.02,42.12,130.62,2388.22,8101.98,9.3267,0.02,330,2212,100.0,10.74,6.46
195,166,0.0002,0.0018,100.0,518.67,642.62,1591.39,1406.18,14.62,21.61,554.52,2388.0,9071.16,1.3,47.33,521.7,2388.0,8142.44,8.403,0.03,391,2388,100.0,38.81,23.3351
195,167,19.9996,0.7,100.0,491.19,607.24,1495.11,1242.84,9.35,13.65,334.41,2323.92,8734.27,1.08,44.38,315.64,2388.14,8069.94,9.2028,0.02,365,2324,100.0,24.55,14.7648
195,168,42.0008,0.84,100.0,445.0,549.44,1353.04,1131.19,3.91,5.72,139.17,2212.2,8336.19,1.02,41.87,130.84,2388.25,8099.57,9.3455,0.02,333,2212,100.0,10.55,6.3559
195,169,35.0003,0.8412,100.0,449.44,555.61,1361.06,1123.27,5.48,8.0,194.87,2223.2,8352.39,1.02,41.88,182.94,2388.35,8074.9,9.2748,0.02,335,2223,100.0,14.89,8.942
195,170,20.0072,0.7003,100.0,491.19,606.52,1479.68,1254.25,9.35,13.66,334.98,2323.99,8733.6,1.08,44.35,315.05,2388.13,8072.67,9.2214,0.02,366,2324,100.0,24.47,14.7279
195,171,25.0013,0.62,60.0,462.54,536.72,1262.79,1041.71,7.05,9.03,175.34,1915.58,8015.15,0.94,36.56,165.17,2028.44,7886.55,10.8661,0.02,305,1915,84.93,14.24,8.6896
195,172,25.006,0.62,60.0,462.54,536.59,1255.49,1045.47,7.05,9.03,175.75,1915.51,8017.92,0.94,36.61,165.0,2028.46,7884.55,10.858,0.02,307,1915,84.93,14.26,8.5054
195,173,42.0076,0.84,100.0,445.0,549.9,1352.78,1122.33,3.91,5.72,138.68,2212.14,8338.59,1.02,41.99,131.38,2388.29,8102.07,9.3196,0.02,331,2212,100.0,10.48,6.4287
195,174,35.0048,0.84,100.0,449.44,554.95,1366.39,1131.38,5.48,8.0,194.84,2223.14,8358.76,1.02,41.82,182.84,2388.26,8079.53,9.3075,0.02,333,2223,100.0,14.68,8.9023
195,175,19.9993,0.7017,100.0,491.19,607.96,1481.28,1244.84,9.35,13.66,335.17,2324.07,8737.13,1.08,44.17,315.5,2388.11,8080.29,9.2201,0.02,364,2324,100.0,24.5,14.7331
195,176,0.0011,0.0014,100.0,518.67,642.45,1584.17,1403.13,14.62,21.61,554.31,2388.01,9065.92,1.3,47.2,521.71,2388.0,8151.53,8.4448,0.03,392,2388,100.0,38.92,23.4568
195,177,25.0008,0.6214,60.0,462.54,536.99,1262.8,1033.88,7.05,9.02,175.62,1915.59,8028.88,0.94,36.61,164.68,2028.44,7884.61,10.8695,0.02,307,1915,84.93,14.43,8.6075
195,178,25.0007,0.6215,60.0,462.54,536.83,1257.35,1041.88,7.05,9.02,175.03,1915.56,8020.04,0.94,36.73,164.54,2028.44,7889.83,10.9157,0.02,307,1915,84.93,14.12,8.6764
195,179,42.0031,0.8412,100.0,445.0,549.4,1349.14,1117.39,3.91,5.72,139.04,2212.2,8341.79,1.02,41.98,130.81,2388.27,8105.68,9.3581,0.02,330,2212,100.0,10.68,6.3414
195,180,20.0056,0.7003,100.0,491.19,607.44,1480.48,1245.34,9.35,13.65,334.48,2324.0,8733.25,1.08,44.05,315.54,2388.18,8072.53,9.2422,0.02,366,2324,100.0,24.57,14.7348
195,181,0.0027,0.0,100.0,518.67,642.76,1585.5,1399.43,14.62,21.61,554.36,2388.06,9076.4,1.3,47.25,521.83,2388.02,8156.09,8.4062,0.03,393,2388,100.0,38.92,23.4371
195,182,35.0053,0.8411,100.0,449.44,555.08,1360.13,1125.19,5.48,8.0,195.59,2223.21,8370.92,1.02,41.89,182.92,2388.34,8081.02,9.3008,0.02,335,2223,100.0,14.92,8.882
195,183,34.9992,0.8415,100.0,449.44,555.54,1373.58,1125.99,5.48,8.0,195.14,2223.21,8366.19,1.02,41.83,183.42,2388.29,8083.69,9.3182,0.02,331,2223,100.0,14.73,8.9477
195,184,25.0032,0.6209,60.0,462.54,537.01,1255.11,1046.91,7.05,9.02,175.64,1915.61,8025.83,0.94,36.53,164.52,2028.49,7889.14,10.9075,0.02,306,1915,84.93,14.32,8.6179
195,185,10.0023,0.2511,100.0,489.05,605.01,1502.41,1307.52,10.52,15.49,394.83,2318.9,8807.74,1.26,45.32,372.16,2388.09,8143.59,8.6503,0.03,368,2319,100.0,28.67,17.2558
195,186,42.0008,0.84,100.0,445.0,549.51,1356.34,1120.46,3.91,5.72,139.53,2212.21,8338.79,1.02,42.06,130.44,2388.24,8099.14,9.3,0.02,330,2212,100.0,10.75,6.3159
195,187,42.0052,0.8416,100.0,445.0,549.06,1352.26,1136.12,3.91,5.72,138.41,2212.21,8328.45,1.02,42.1,130.39,2388.31,8105.99,9.3346,0.02,331,2212,100.0,10.72,6.4085
195,188,41.998,0.84,100.0,445.0,549.83,1355.97,1123.24,3.91,5.72,138.6,2212.21,8342.81,1.02,42.09,130.54,2388.3,8098.26,9.3279,0.02,331,2212,100.0,10.49,6.4165
195,189,42.0021,0.84,100.0,445.0,549.07,1352.22,1124.85,3.91,5.72,138.91,2212.22,8333.77,1.02,41.96,131.01,2388.32,8098.08,9.3427,0.02,331,2212,100.0,10.58,6.4428
195,190,25.0071,0.6216,60.0,462.54,536.38,1258.37,1046.08,7.05,9.03,175.58,1915.61,8019.75,0.94,36.59,164.4,2028.5,7880.86,10.9031,0.02,307,1915,84.93,14.3,8.5804
195,191,19.9981,0.7,100.0,491.19,607.56,1480.12,1245.46,9.35,13.66,334.58,2323.98,8735.16,1.08,44.1,314.93,2388.13,8073.29,9.1813,0.02,364,2324,100.0,24.51,14.7232
195,192,10.0054,0.25,100.0,489.05,604.6,1497.75,1309.82,10.52,15.49,394.64,2318.84,8796.75,1.26,45.21,372.45,2388.08,8144.91,8.6407,0.03,369,2319,100.0,28.39,17.1984
195,193,42.0072,0.84,100.0,445.0,549.74,1341.8,1127.36,3.91,5.71,139.13,2212.21,8328.39,1.02,41.96,130.25,2388.31,8096.32,9.3612,0.02,333,2212,100.0,10.66,6.3104
195,194,24.9998,0.62,60.0,462.54,536.01,1262.38,1045.13,7.05,9.02,176.18,1915.61,8025.31,0.94,36.7,164.4,2028.51,7888.06,10.8627,0.02,308,1915,84.93,14.37,8.6222
195,195,20.0041,0.7012,100.0,491.19,607.25,1479.08,1244.01,9.35,13.65,334.3,2324.03,8747.76,1.08,44.22,314.78,2388.15,8077.16,9.2147,0.02,365,2324,100.0,24.71,14.6668
195,196,19.9996,0.7001,100.0,491.19,607.45,1481.4,1245.28,9.35,13.65,335.54,2324.04,8734.86,1.08,44.13,315.14,2388.14,8079.87,9.2124,0.02,365,2324,100.0,24.58,14.6519
195,197,42.0033,0.84,100.0,445.0,549.24,1347.62,1119.07,3.91,5.72,138.72,2212.25,8338.38,1.02,42.16,130.64,2388.34,8104.3,9.35,0.02,331,2212,100.0,10.63,6.3202
195,198,10.0079,0.2506,100.0,489.05,604.66,1500.97,1304.77,10.52,15.49,395.43,2318.88,8794.32,1.26,45.2,371.46,2388.06,8141.1,8.6367,0.03,368,2319,100.0,28.67,17.2761
195,199,41.9986,0.84,100.0,445.0,549.6,1345.48,1123.67,3.91,5.71,138.67,2212.28,8333.54,1.02,41.98,130.84,2388.36,8100.16,9.3484,0.02,330,2212,100.0,10.55,6.3836
195,200,0.0005,0.0002,100.0,518.67,642.8,1586.34,1407.13,14.62,21.61,554.06,2388.08,9081.28,1.3,47.25,522.09,2388.04,8154.87,8.4236,0.03,394,2388,100.0,38.92,23.3237
195,201,0.003,0.0008,100.0,518.67,642.25,1595.33,1398.9,14.62,21.61,554.22,2388.05,9076.92,1.3,47.38,522.2,2388.0,8156.83,8.3927,0.03,394,2388,100.0,38.96,23.349
195,202,35.0055,0.84,100.0,449.44,555.94,1361.05,1126.87,5.48,8.0,194.54,2223.26,8369.94,1.02,41.89,183.1,2388.36,8087.22,9.3045,0.02,335,2223,100.0,14.91,8.9708
195,203,0.0027,0.0,100.0,518.67,642.61,1586.16,1408.91,14.62,21.61,554.36,2388.07,9079.67,1.3,47.21,521.86,2387.98,8151.37,8.3796,0.03,393,2388,100.0,38.87,23.2931
195,204,10.0032,0.251,100.0,489.05,604.75,1495.8,1309.43,10.52,15.49,394.85,2318.89,8798.03,1.26,45.41,371.68,2388.11,8150.66,8.6443,0.03,369,2319,100.0,28.52,17.1803
195,205,42.0062,0.84,100.0,445.0,549.84,1358.92,1126.89,3.91,5.72,139.01,2212.31,8342.87,1.02,42.2,130.63,2388.4,8103.13,9.3509,0.02,330,2212,100.0,10.6,6.3739
195,206,25.0003,0.62,60.0,462.54,536.82,1257.56,1044.84,7.05,9.03,175.26,1915.65,8025.12,0.94,36.76,164.71,2028.53,7887.38,10.8805,0.02,306,1915,84.93,14.4,8.6688
195,207,35.0004,0.84,100.0,449.44,555.61,1364.91,1133.73,5.48,8.0,194.59,2223.29,8374.69,1.02,41.95,183.39,2388.43,8080.5,9.267,0.02,334,2223,100.0,14.92,8.9492
195,208,20.0029,0.7009,100.0,491.19,607.12,1480.8,1243.21,9.35,13.66,334.63,2324.08,8738.58,1.08,44.28,314.86,2388.15,8078.54,9.2104,0.02,365,2324,100.0,24.4,14.7379
195,209,10.0006,0.2503,100.0,489.05,604.71,1493.83,1301.46,10.52,15.49,394.99,2318.9,8801.1,1.26,45.29,371.54,2388.07,8150.34,8.6726,0.03,369,2319,100.0,28.49,17.1606
195,210,42.0007,0.84,100.0,445.0,549.67,1349.88,1119.84,3.91,5.72,139.14,2212.28,8344.31,1.02,41.86,130.72,2388.41,8099.35,9.3012,0.02,332,2212,100.0,10.63,6.3321
195,211,0.0013,0.0005,100.0,518.67,642.76,1585.69,1403.89,14.62,21.61,554.65,2388.01,9067.79,1.3,47.5,521.71,2388.04,8160.15,8.4496,0.03,392,2388,100.0,38.9,23.3091
195,212,25.0059,0.6207,60.0,462.54,537.68,1262.91,1042.92,7.05,9.03,175.02,1915.69,8032.14,0.94,36.71,164.38,2028.62,7889.89,10.8878,0.02,307,1915,84.93,14.37,8.5672
195,213,42.0058,0.8418,100.0,445.0,549.78,1350.26,1120.08,3.91,5.72,138.39,2212.26,8344.85,1.02,42.0,130.47,2388.37,8102.33,9.3305,0.02,330,2212,100.0,10.62,6.4489
195,214,20.0048,0.7,100.0,491.19,607.8,1480.58,1256.4,9.35,13.65,334.84,2324.07,8745.61,1.08,44.49,314.94,2388.23,8082.58,9.2005,0.02,365,2324,100.0,24.61,14.7157
195,215,41.9985,0.8406,100.0,445.0,549.63,1349.44,1123.96,3.91,5.72,138.98,2212.33,8342.69,1.02,41.95,130.98,2388.4,8110.5,9.3385,0.02,329,2212,100.0,10.62,6.3996
195,216,10.0014,0.25,100.0,489.05,605.27,1497.36,1302.64,10.52,15.49,395.01,2318.92,8797.76,1.26,45.37,371.45,2388.12,8148.03,8.6626,0.03,369,2319,100.0,28.52,17.1429
195,217,0.001,0.0,100.0,518.67,642.57,1591.98,1406.92,14.62,21.61,553.74,2388.04,9078.69,1.3,47.53,522.58,2387.99,8162.01,8.4177,0.03,393,2388,100.0,38.83,23.3421
195,218,42.0009,0.84,100.0,445.0,549.13,1357.37,1129.91,3.91,5.72,138.3,2212.33,8346.62,1.02,41.98,130.87,2388.44,8102.89,9.3293,0.02,331,2212,100.0,10.34,6.2472
195,219,42.0068,0.84,100.0,445.0,550.14,1352.27,1126.01,3.91,5.72,139.0,2212.37,8346.23,1.02,41.94,130.94,2388.43,8105.67,9.33,0.02,331,2212,100.0,10.69,6.4222
195,220,0.0003,0.0011,100.0,518.67,642.7,1589.67,1401.11,14.62,21.61,553.93,2388.0,9082.97,1.3,47.38,521.42,2388.0,8155.52,8.4175,0.03,392,2388,100.0,38.89,23.3927
195,221,42.0033,0.84,100.0,445.0,549.95,1347.47,1129.07,3.91,5.72,138.61,2212.33,8341.12,1.03,41.91,130.96,2388.48,8107.74,9.3828,0.02,331,2212,100.0,10.63,6.4159
195,222,10.003,0.2505,100.0,489.05,605.13,1501.28,1310.53,10.52,15.49,394.37,2318.92,8803.76,1.26,45.32,371.47,2388.17,8154.35,8.6789,0.03,371,2319,100.0,28.64,17.0988
195,223,20.0054,0.7,100.0,491.19,606.9,1480.94,1243.95,9.35,13.65,335.67,2324.04,8752.26,1.08,44.36,315.53,2388.21,8082.29,9.1772,0.02,367,2324,100.0,24.55,14.7228
195,224,24.9988,0.6203,60.0,462.54,536.95,1260.86,1046.23,7.05,9.03,174.98,1915.71,8028.32,0.94,36.43,164.56,2028.6,7894.63,10.9186,0.02,306,1915,84.93,14.37,8.5641
195,225,20.0025,0.7003,100.0,491.19,607.31,1481.14,1242.89,9.35,13.66,334.84,2324.06,8751.27,1.07,44.31,314.96,2388.19,8083.09,9.2051,0.02,364,2324,100.0,24.5,14.7228
195,226,10.0046,0.25,100.0,489.05,605.08,1500.14,1306.6,10.52,15.49,394.82,2318.85,8809.3,1.26,45.26,371.21,2388.09,8148.68,8.627,0.03,369,2319,100.0,28.77,17.1063
195,227,0.0026,0.0,100.0,518.67,642.48,1598.69,1403.65,14.62,21.61,553.69,2388.03,9080.64,1.3,47.53,521.66,2388.07,8162.21,8.4153,0.03,393,2388,100.0,38.95,23.38
195,228,10.0022,0.25,100.0,489.05,604.68,1505.8,1309.27,10.52,15.49,395.22,2318.88,8807.96,1.26,45.34,371.54,2388.1,8151.58,8.6553,0.03,368,2319,100.0,28.53,17.1097
195,229,0.001,0.0,100.0,518.67,642.82,1591.43,1409.88,14.62,21.61,554.09,2387.96,9090.6,1.3,47.55,521.63,2388.02,8162.44,8.4359,0.03,393,2388,100.0,38.89,23.3779
195,230,34.9989,0.84,100.0,449.44,555.6,1366.46,1127.72,5.48,8.0,194.45,2223.37,8376.82,1.02,41.99,183.36,2388.59,8092.24,9.2953,0.02,334,2223,100.0,15.11,8.8069
195,231,42.0023,0.8417,100.0,445.0,549.69,1352.66,1125.4,3.91,5.72,138.88,2212.37,8353.77,1.02,41.99,131.05,2388.56,8108.64,9.3139,0.02,331,2212,100.0,10.42,6.415
195,232,35.0075,0.8406,100.0,449.44,555.45,1363.04,1122.49,5.48,8.0,195.08,2223.45,8377.48,1.02,41.88,183.17,2388.52,8092.17,9.3145,0.02,335,2223,100.0,14.92,8.9275
195,233,25.0004,0.62,60.0,462.54,536.56,1261.09,1044.06,7.05,9.03,175.41,1915.8,8038.47,0.94,36.8,164.7,2028.65,7898.31,10.9222,0.02,307,1915,84.93,14.33,8.6174
195,234,0.0017,0.0,100.0,518.67,642.45,1591.1,1407.9,14.62,21.61,553.47,2388.04,9076.97,1.3,47.52,521.97,2388.01,8164.75,8.4399,0.03,393,2388,100.0,38.95,23.3895
195,235,25.0028,0.62,60.0,462.54,536.91,1257.33,1044.77,7.05,9.03,175.79,1915.77,8028.26,0.94,36.77,164.16,2028.73,7893.95,10.9071,0.02,308,1915,84.93,14.34,8.4868
195,236,35.0077,0.8405,100.0,449.44,556.02,1362.47,1131.9,5.48,8.0,194.43,2223.41,8379.38,1.02,41.96,183.22,2388.53,8098.23,9.287,0.02,334,2223,100.0,14.82,8.9003
195,237,35.008,0.8413,100.0,449.44,555.41,1366.51,1125.48,5.48,8.0,194.09,2223.51,8378.23,1.02,41.84,182.64,2388.63,8092.59,9.3242,0.02,333,2223,100.0,14.91,8.945
195,238,0.0009,0.0,100.0,518.67,643.02,1597.15,1407.71,14.62,21.61,553.59,2388.01,9085.9,1.3,47.47,522.07,2388.01,8163.81,8.4397,0.03,392,2388,100.0,38.77,23.3384
195,239,10.0018,0.2519,100.0,489.05,604.77,1502.23,1310.18,10.52,15.49,394.32,2318.95,8808.12,1.26,45.38,371.46,2388.11,8159.1,8.6173,0.03,369,2319,100.0,28.56,17.2477
195,240,10.0074,0.25,100.0,489.05,605.47,1501.06,1301.34,10.52,15.49,394.55,2318.95,8807.4,1.26,45.51,371.19,2388.17,8159.27,8.6479,0.03,370,2319,100.0,28.46,17.1533
195,241,20.001,0.7009,100.0,491.19,608.1,1487.3,1253.46,9.35,13.66,334.17,2324.14,8755.32,1.08,44.41,314.85,2388.24,8090.03,9.2116,0.02,366,2324,100.0,24.44,14.6182
195,242,0.0,0.0018,100.0,518.67,642.61,1590.78,1411.34,14.62,21.61,554.01,2388.03,9090.3,1.3,47.55,521.47,2387.99,8166.8,8.4674,0.03,394,2388,100.0,38.78,23.3268
195,243,0.0022,0.0017,100.0,518.67,643.22,1589.34,1405.81,14.62,21.61,553.91,2388.04,9093.39,1.3,47.47,521.79,2388.07,8168.84,8.4148,0.03,391,2388,100.0,39.0,23.3531
195,244,34.9988,0.84,100.0,449.44,555.71,1380.51,1126.0,5.48,8.0,193.69,2223.51,8385.63,1.02,41.8,183.2,2388.66,8099.32,9.3364,0.02,333,2223,100.0,14.71,8.9039
195,245,42.0015,0.84,100.0,445.0,549.54,1354.36,1125.09,3.91,5.72,138.24,2212.54,8350.08,1.02,42.07,130.88,2388.67,8115.86,9.336,0.02,331,2212,100.0,10.44,6.2726
195,246,41.9995,0.8401,100.0,445.0,549.45,1363.96,1129.71,3.91,5.72,138.96,2212.44,8360.0,1.02,42.1,130.69,2388.59,8116.14,9.3877,0.02,333,2212,100.0,10.52,6.2565
195,247,42.0019,0.8415,100.0,445.0,549.73,1357.36,1122.8,3.91,5.72,138.87,2212.51,8357.01,1.03,41.85,130.58,2388.67,8120.25,9.3376,0.02,332,2212,100.0,10.62,6.3218
195,248,0.0016,0.0,100.0,518.67,642.79,1590.23,1409.95,14.62,21.61,553.23,2388.05,9096.42,1.3,47.5,521.75,2388.02,8169.81,8.4177,0.03,394,2388,100.0,38.81,23.3095
195,249,10.0056,0.2515,100.0,489.05,604.51,1504.25,1305.83,10.52,15.5,393.89,2318.92,8810.04,1.26,45.51,371.44,2388.12,8160.81,8.6672,0.03,371,2319,100.0,28.66,17.0766
195,250,20.0039,0.7016,100.0,491.19,608.04,1493.75,1250.84,9.35,13.66,334.51,2324.12,8762.47,1.08,44.22,314.91,2388.35,8093.95,9.2374,0.02,366,2324,100.0,24.62,14.624
195,251,42.0019,0.8412,100.0,445.0,549.71,1355.11,1121.84,3.91,5.72,138.31,2212.52,8360.1,1.02,42.08,130.28,2388.65,8122.89,9.3589,0.02,331,2212,100.0,10.49,6.3445
195,252,34.9983,0.84,100.0,449.44,555.63,1368.35,1135.63,5.48,8.0,195.36,2223.57,8389.46,1.02,41.82,183.24,2388.8,8097.27,9.3229,0.02,334,2223,100.0,14.77,8.9079
195,253,20.0051,0.7005,100.0,491.19,607.41,1484.1,1257.94,9.35,13.66,335.21,2324.15,8751.08,1.08,44.24,315.25,2388.3,8087.97,9.2654,0.02,367,2324,100.0,24.5,14.7222
195,254,42.0033,0.8409,100.0,445.0,549.2,1352.71,1124.44,3.91,5.72,139.53,2212.54,8361.43,1.02,42.09,131.16,2388.71,8125.72,9.3283,0.02,331,2212,100.0,10.66,6.3272
195,255,41.9994,0.8412,100.0,445.0,549.56,1359.92,1126.64,3.91,5.72,139.08,2212.57,8359.87,1.02,42.0,130.54,2388.7,8118.3,9.3297,0.02,332,2212,100.0,10.68,6.4122
195,256,0.0025,0.001,100.0,518.67,643.15,1591.91,1403.49,14.62,21.61,553.62,2388.1,9098.32,1.3,47.42,521.78,2388.05,8167.85,8.4629,0.03,393,2388,100.0,38.65,23.3417
195,257,34.998,0.8408,100.0,449.44,555.83,1364.78,1134.53,5.48,8.0,194.16,2223.65,8393.48,1.02,42.04,183.35,2388.7,8096.66,9.3012,0.02,335,2223,100.0,14.84,8.9088
195,258,20.0078,0.7017,100.0,491.19,607.34,1485.12,1251.69,9.35,13.66,334.36,2324.16,8756.69,1.08,44.47,314.87,2388.3,8094.81,9.2142,0.02,365,2324,100.0,24.33,14.7664
